ID caso;Actividad;Ejecutor;Inicio;Fin;tipoDefecto;tipoTelefono;numeroReparaciones;defectoArreglado
756;Analizar defecto;Tester2;16-01-2011 11:04;16-01-2011 11:09;6;T3;;
756;Informar a cliente;Sistema;16-01-2011 11:53;16-01-2011 11:53;;;;
756;Reparacion (compleja);ReparadorC3;16-01-2011 12:11;16-01-2011 12:11;;;;
756;Probar reparacion;Tester3;16-01-2011 12:11;16-01-2011 12:21;;;0;TRUE
756;Archivar reparacion;Sistema;16-01-2011 12:28;16-01-2011 12:28;;;0;TRUE
757;Registrar;Sistema;17-01-2011 3:55;17-01-2011 3:55;;;;
757;Analizar defecto;Tester5;17-01-2011 3:55;17-01-2011 4:02;8;T2;;
757;Informar a cliente;Sistema;17-01-2011 4:21;17-01-2011 4:21;;;;
757;Reparacion (compleja);ReparadorC2;17-01-2011 4:32;17-01-2011 4:32;;;;
757;Probar reparacion;Tester6;17-01-2011 4:32;17-01-2011 4:41;;;0;TRUE
757;Archivar reparacion;Sistema;17-01-2011 4:49;17-01-2011 4:49;;;0;TRUE
758;Registrar;Sistema;17-01-2011 13:17;17-01-2011 13:17;;;;
758;Analizar defecto;Tester5;17-01-2011 13:17;17-01-2011 13:25;2;T3;;
758;Reparacion (simple);ReparadorS1;17-01-2011 13:37;17-01-2011 13:43;;;;
758;Probar reparacion;Tester5;17-01-2011 13:43;17-01-2011 13:50;;;1;FALSE
758;Volver a reparar;Sistema;17-01-2011 14:00;17-01-2011 14:00;;;;
758;Informar a cliente;Sistema;17-01-2011 14:09;17-01-2011 14:09;;;;
758;Reparacion (simple);ReparadorS2;17-01-2011 14:12;17-01-2011 14:12;;;;
758;Probar reparacion;Tester5;17-01-2011 14:12;17-01-2011 14:21;;;2;TRUE
758;Archivar reparacion;Sistema;17-01-2011 14:30;17-01-2011 14:30;;;2;TRUE
759;Registrar;Sistema;17-01-2011 8:30;17-01-2011 8:30;;;;
759;Analizar defecto;Tester4;17-01-2011 8:30;17-01-2011 8:36;5;T3;;
759;Informar a cliente;Sistema;17-01-2011 9:07;17-01-2011 9:07;;;;
759;Reparacion (compleja);ReparadorC2;17-01-2011 9:10;17-01-2011 9:10;;;;
759;Probar reparacion;Tester4;17-01-2011 9:10;17-01-2011 9:20;;;0;TRUE
759;Archivar reparacion;Sistema;17-01-2011 9:27;17-01-2011 9:27;;;0;TRUE
76;Registrar;Sistema;03-01-2011 5:09;03-01-2011 5:09;;;;
76;Analizar defecto;Tester2;03-01-2011 5:09;03-01-2011 5:18;5;T2;;
76;Informar a cliente;Sistema;03-01-2011 5:42;03-01-2011 5:42;;;;
76;Reparacion (compleja);ReparadorC2;03-01-2011 5:44;03-01-2011 5:44;;;;
76;Probar reparacion;Tester2;03-01-2011 5:44;03-01-2011 5:51;;;0;TRUE
76;Archivar reparacion;Sistema;03-01-2011 6:00;03-01-2011 6:00;;;0;TRUE
760;Registrar;Sistema;17-01-2011 12:28;17-01-2011 12:28;;;;
760;Analizar defecto;Tester1;17-01-2011 12:28;17-01-2011 12:33;8;T3;;
760;Informar a cliente;Sistema;17-01-2011 13:08;17-01-2011 13:08;;;;
760;Reparacion (compleja);ReparadorC3;17-01-2011 13:38;17-01-2011 13:38;;;;
760;Probar reparacion;Tester6;17-01-2011 13:38;17-01-2011 13:48;;;0;TRUE
760;Archivar reparacion;Sistema;17-01-2011 13:57;17-01-2011 13:57;;;0;TRUE
761;Registrar;Sistema;17-01-2011 16:28;17-01-2011 16:28;;;;
761;Analizar defecto;Tester1;17-01-2011 16:28;17-01-2011 16:35;4;T3;;
761;Reparacion (simple);ReparadorS3;17-01-2011 17:04;17-01-2011 17:19;;;;
761;Informar a cliente;Sistema;17-01-2011 17:20;17-01-2011 17:20;;;;
761;Probar reparacion;Tester5;17-01-2011 17:29;17-01-2011 17:29;;;1;TRUE
761;Archivar reparacion;Sistema;17-01-2011 17:37;17-01-2011 17:37;;;1;TRUE
762;Registrar;Sistema;17-01-2011 10:45;17-01-2011 10:45;;;;
762;Analizar defecto;Tester3;17-01-2011 10:45;17-01-2011 10:52;4;T3;;
762;Reparacion (simple);ReparadorS2;17-01-2011 11:17;17-01-2011 11:24;;;;
762;Informar a cliente;Sistema;17-01-2011 11:27;17-01-2011 11:27;;;;
762;Probar reparacion;Tester4;17-01-2011 11:32;17-01-2011 11:32;;;1;TRUE
762;Archivar reparacion;Sistema;17-01-2011 11:37;17-01-2011 11:37;;;1;TRUE
763;Registrar;Sistema;16-01-2011 12:05;16-01-2011 12:05;;;;
763;Analizar defecto;Tester1;16-01-2011 12:05;16-01-2011 12:10;5;T3;;
763;Reparacion (simple);ReparadorS1;16-01-2011 12:19;16-01-2011 12:26;;;;
763;Probar reparacion;Tester2;16-01-2011 12:26;16-01-2011 12:33;;;1;FALSE
763;Volver a reparar;Sistema;16-01-2011 12:43;16-01-2011 12:43;;;;
763;Reparacion (simple);ReparadorS2;16-01-2011 12:43;16-01-2011 12:50;;;;
763;Informar a cliente;Sistema;16-01-2011 12:53;16-01-2011 12:53;;;;
763;Probar reparacion;Tester4;16-01-2011 12:57;16-01-2011 12:57;;;2;FALSE
763;Volver a reparar;Sistema;16-01-2011 13:06;16-01-2011 13:06;;;;
763;Reparacion (compleja);ReparadorC2;16-01-2011 13:06;16-01-2011 13:16;;;;
763;Probar reparacion;Tester5;16-01-2011 13:16;16-01-2011 13:23;;;2;TRUE
763;Archivar reparacion;Sistema;16-01-2011 13:31;16-01-2011 13:31;;;2;TRUE
764;Registrar;Sistema;17-01-2011 20:50;17-01-2011 20:50;;;;
764;Analizar defecto;Tester1;17-01-2011 20:50;17-01-2011 20:58;3;T2;;
764;Reparacion (simple);ReparadorS1;17-01-2011 21:03;17-01-2011 21:08;;;;
764;Probar reparacion;Tester6;17-01-2011 21:08;17-01-2011 21:14;;;1;FALSE
764;Volver a reparar;Sistema;17-01-2011 21:19;17-01-2011 21:19;;;;
764;Reparacion (simple);ReparadorS1;17-01-2011 21:19;17-01-2011 21:24;;;;
764;Probar reparacion;Tester1;17-01-2011 21:24;17-01-2011 21:34;;;2;FALSE
764;Informar a cliente;Sistema;17-01-2011 21:37;17-01-2011 21:37;;;;
764;Volver a reparar;Sistema;17-01-2011 21:40;17-01-2011 21:40;;;;
764;Reparacion (simple);ReparadorS3;17-01-2011 21:40;17-01-2011 21:55;;;;
764;Probar reparacion;Tester5;17-01-2011 21:55;17-01-2011 22:02;;;3;TRUE
764;Archivar reparacion;Sistema;17-01-2011 22:11;17-01-2011 22:11;;;3;TRUE
765;Registrar;Sistema;17-01-2011 1:16;17-01-2011 1:16;;;;
765;Analizar defecto;Tester4;17-01-2011 1:16;17-01-2011 1:22;1;T3;;
765;Informar a cliente;Sistema;17-01-2011 1:52;17-01-2011 1:52;;;;
765;Reparacion (simple);ReparadorS3;17-01-2011 1:53;17-01-2011 1:53;;;;
765;Probar reparacion;Tester6;17-01-2011 1:53;17-01-2011 2:03;;;1;TRUE
765;Archivar reparacion;Sistema;17-01-2011 2:12;17-01-2011 2:12;;;1;TRUE
766;Registrar;Sistema;17-01-2011 21:45;17-01-2011 21:45;;;;
766;Analizar defecto;Tester3;17-01-2011 21:45;17-01-2011 21:51;5;T2;;
766;Reparacion (simple);ReparadorS2;17-01-2011 22:07;17-01-2011 22:22;;;;
766;Probar reparacion;Tester3;17-01-2011 22:22;17-01-2011 22:27;;;1;TRUE
766;Informar a cliente;Sistema;17-01-2011 22:27;17-01-2011 22:27;;;;
766;Archivar reparacion;Sistema;17-01-2011 22:35;17-01-2011 22:35;;;1;TRUE
767;Registrar;Sistema;16-01-2011 21:25;16-01-2011 21:25;;;;
767;Analizar defecto;Tester5;16-01-2011 21:25;16-01-2011 21:35;1;T2;;
767;Reparacion (simple);ReparadorS1;16-01-2011 21:38;16-01-2011 21:45;;;;
767;Probar reparacion;Tester3;16-01-2011 21:45;16-01-2011 21:50;;;1;FALSE
767;Informar a cliente;Sistema;16-01-2011 21:53;16-01-2011 21:53;;;;
767;Volver a reparar;Sistema;16-01-2011 21:58;16-01-2011 21:58;;;;
767;Reparacion (simple);ReparadorS3;16-01-2011 21:58;16-01-2011 22:08;;;;
767;Probar reparacion;Tester5;16-01-2011 22:08;16-01-2011 22:18;;;2;TRUE
767;Archivar reparacion;Sistema;16-01-2011 22:28;16-01-2011 22:28;;;2;TRUE
768;Registrar;Sistema;17-01-2011 13:04;17-01-2011 13:04;;;;
768;Analizar defecto;Tester2;17-01-2011 13:04;17-01-2011 13:11;4;T3;;
768;Informar a cliente;Sistema;17-01-2011 13:55;17-01-2011 13:55;;;;
768;Reparacion (simple);ReparadorS3;17-01-2011 13:56;17-01-2011 13:56;;;;
768;Probar reparacion;Tester3;17-01-2011 13:56;17-01-2011 14:05;;;1;TRUE
768;Archivar reparacion;Sistema;17-01-2011 14:13;17-01-2011 14:13;;;1;TRUE
769;Registrar;Sistema;16-01-2011 19:26;16-01-2011 19:26;;;;
769;Analizar defecto;Tester4;16-01-2011 19:26;16-01-2011 19:35;7;T1;;
769;Informar a cliente;Sistema;16-01-2011 19:53;16-01-2011 19:53;;;;
769;Reparacion (compleja);ReparadorC2;16-01-2011 20:01;16-01-2011 20:01;;;;
769;Probar reparacion;Tester5;16-01-2011 20:01;16-01-2011 20:10;;;0;TRUE
769;Archivar reparacion;Sistema;16-01-2011 20:18;16-01-2011 20:18;;;0;TRUE
77;Registrar;Sistema;03-01-2011 18:35;03-01-2011 18:35;;;;
77;Analizar defecto;Tester4;03-01-2011 18:35;03-01-2011 18:45;6;T1;;
77;Reparacion (simple);ReparadorS1;03-01-2011 18:58;03-01-2011 19:03;;;;
77;Probar reparacion;Tester6;03-01-2011 19:03;03-01-2011 19:11;;;1;FALSE
77;Informar a cliente;Sistema;03-01-2011 19:13;03-01-2011 19:13;;;;
77;Volver a reparar;Sistema;03-01-2011 19:18;03-01-2011 19:18;;;;
77;Reparacion (compleja);ReparadorC3;03-01-2011 19:18;03-01-2011 20:02;;;;
77;Probar reparacion;Tester5;03-01-2011 20:02;03-01-2011 20:09;;;1;TRUE
77;Archivar reparacion;Sistema;03-01-2011 20:15;03-01-2011 20:15;;;1;TRUE
770;Registrar;Sistema;18-01-2011 1:18;18-01-2011 1:18;;;;
770;Analizar defecto;Tester2;18-01-2011 1:18;18-01-2011 1:23;1;T1;;
770;Reparacion (simple);ReparadorS3;18-01-2011 1:25;18-01-2011 1:35;;;;
770;Informar a cliente;Sistema;18-01-2011 1:39;18-01-2011 1:39;;;;
770;Probar reparacion;Tester4;18-01-2011 1:45;18-01-2011 1:45;;;1;TRUE
770;Archivar reparacion;Sistema;18-01-2011 1:50;18-01-2011 1:50;;;1;TRUE
771;Registrar;Sistema;18-01-2011 3:54;18-01-2011 3:54;;;;
771;Analizar defecto;Tester6;18-01-2011 3:54;18-01-2011 4:03;10;T1;;
771;Reparacion (compleja);ReparadorC2;18-01-2011 4:09;18-01-2011 4:19;;;;
771;Probar reparacion;Tester4;18-01-2011 4:19;18-01-2011 4:28;;;0;FALSE
771;Volver a reparar;Sistema;18-01-2011 4:35;18-01-2011 4:35;;;;
771;Informar a cliente;Sistema;18-01-2011 4:45;18-01-2011 4:45;;;;
771;Reparacion (compleja);ReparadorC3;18-01-2011 5:24;18-01-2011 5:24;;;;
771;Probar reparacion;Tester5;18-01-2011 5:24;18-01-2011 5:29;;;0;TRUE
771;Archivar reparacion;Sistema;18-01-2011 5:34;18-01-2011 5:34;;;0;TRUE
772;Registrar;Sistema;17-01-2011 11:08;17-01-2011 11:08;;;;
772;Analizar defecto;Tester2;17-01-2011 11:08;17-01-2011 11:16;2;T3;;
772;Reparacion (simple);ReparadorS1;17-01-2011 11:18;17-01-2011 11:23;;;;
772;Probar reparacion;Tester6;17-01-2011 11:23;17-01-2011 11:32;;;1;FALSE
772;Volver a reparar;Sistema;17-01-2011 11:38;17-01-2011 11:38;;;;
772;Informar a cliente;Sistema;17-01-2011 11:39;17-01-2011 11:39;;;;
772;Reparacion (simple);ReparadorS1;17-01-2011 11:43;17-01-2011 11:43;;;;
772;Probar reparacion;Tester4;17-01-2011 11:43;17-01-2011 11:50;;;2;FALSE
772;Volver a reparar;Sistema;17-01-2011 11:59;17-01-2011 11:59;;;;
772;Reparacion (simple);ReparadorS3;17-01-2011 11:59;17-01-2011 12:10;;;;
772;Probar reparacion;Tester3;17-01-2011 12:10;17-01-2011 12:16;;;3;TRUE
772;Archivar reparacion;Sistema;17-01-2011 12:24;17-01-2011 12:24;;;3;TRUE
773;Registrar;Sistema;17-01-2011 22:30;17-01-2011 22:30;;;;
773;Analizar defecto;Tester3;17-01-2011 22:30;17-01-2011 22:38;4;T1;;
773;Reparacion (simple);ReparadorS1;17-01-2011 22:59;17-01-2011 23:05;;;;
773;Probar reparacion;Tester4;17-01-2011 23:05;17-01-2011 23:15;;;1;FALSE
773;Informar a cliente;Sistema;17-01-2011 23:17;17-01-2011 23:17;;;;
773;Volver a reparar;Sistema;17-01-2011 23:24;17-01-2011 23:24;;;;
773;Reparacion (simple);ReparadorS2;17-01-2011 23:24;17-01-2011 23:31;;;;
773;Probar reparacion;Tester3;17-01-2011 23:31;17-01-2011 23:41;;;2;FALSE
773;Volver a reparar;Sistema;17-01-2011 23:47;17-01-2011 23:47;;;;
773;Reparacion (simple);ReparadorS2;17-01-2011 23:47;17-01-2011 23:55;;;;
773;Probar reparacion;Tester4;17-01-2011 23:55;18-01-2011 0:01;;;3;TRUE
773;Archivar reparacion;Sistema;18-01-2011 0:08;18-01-2011 0:08;;;3;TRUE
774;Registrar;Sistema;17-01-2011 3:08;17-01-2011 3:08;;;;
774;Analizar defecto;Tester6;17-01-2011 3:08;17-01-2011 3:13;2;T3;;
774;Reparacion (simple);ReparadorS1;17-01-2011 3:32;17-01-2011 3:38;;;;
774;Probar reparacion;Tester3;17-01-2011 3:38;17-01-2011 3:47;;;1;FALSE
774;Informar a cliente;Sistema;17-01-2011 3:48;17-01-2011 3:48;;;;
774;Volver a reparar;Sistema;17-01-2011 3:52;17-01-2011 3:52;;;;
774;Reparacion (simple);ReparadorS1;17-01-2011 3:52;17-01-2011 3:58;;;;
774;Probar reparacion;Tester4;17-01-2011 3:58;17-01-2011 4:05;;;2;FALSE
774;Volver a reparar;Sistema;17-01-2011 4:13;17-01-2011 4:13;;;;
774;Reparacion (simple);ReparadorS2;17-01-2011 4:13;17-01-2011 4:28;;;;
774;Probar reparacion;Tester5;17-01-2011 4:28;17-01-2011 4:35;;;3;FALSE
774;Archivar reparacion;Sistema;17-01-2011 4:45;17-01-2011 4:45;;;3;FALSE
775;Registrar;Sistema;17-01-2011 12:20;17-01-2011 12:20;;;;
775;Analizar defecto;Tester5;17-01-2011 12:20;17-01-2011 12:30;10;T2;;
775;Informar a cliente;Sistema;17-01-2011 12:56;17-01-2011 12:56;;;;
775;Reparacion (compleja);ReparadorC2;17-01-2011 12:59;17-01-2011 13:09;;;;
775;Probar reparacion;Tester1;17-01-2011 13:09;17-01-2011 13:19;;;0;FALSE
775;Volver a reparar;Sistema;17-01-2011 13:27;17-01-2011 13:27;;;;
775;Reparacion (compleja);ReparadorC2;17-01-2011 13:27;17-01-2011 13:38;;;;
775;Probar reparacion;Tester3;17-01-2011 13:38;17-01-2011 13:47;;;0;FALSE
775;Volver a reparar;Sistema;17-01-2011 13:57;17-01-2011 13:57;;;;
775;Reparacion (compleja);ReparadorC1;17-01-2011 13:57;17-01-2011 14:09;;;;
775;Probar reparacion;Tester6;17-01-2011 14:09;17-01-2011 14:15;;;0;TRUE
775;Archivar reparacion;Sistema;17-01-2011 14:20;17-01-2011 14:20;;;0;TRUE
776;Registrar;Sistema;17-01-2011 5:50;17-01-2011 5:50;;;;
776;Analizar defecto;Tester4;17-01-2011 5:50;17-01-2011 5:57;10;T3;;
776;Reparacion (compleja);ReparadorC1;17-01-2011 6:15;17-01-2011 6:27;;;;
776;Probar reparacion;Tester5;17-01-2011 6:27;17-01-2011 6:34;;;0;TRUE
776;Informar a cliente;Sistema;17-01-2011 6:40;17-01-2011 6:40;;;;
776;Archivar reparacion;Sistema;17-01-2011 6:42;17-01-2011 6:42;;;0;TRUE
777;Registrar;Sistema;17-01-2011 16:49;17-01-2011 16:49;;;;
777;Analizar defecto;Tester6;17-01-2011 16:49;17-01-2011 16:57;8;T1;;
777;Informar a cliente;Sistema;17-01-2011 17:28;17-01-2011 17:28;;;;
777;Reparacion (compleja);ReparadorC2;17-01-2011 17:35;17-01-2011 17:35;;;;
777;Probar reparacion;Tester4;17-01-2011 17:35;17-01-2011 17:40;;;0;FALSE
777;Volver a reparar;Sistema;17-01-2011 17:46;17-01-2011 17:46;;;;
777;Reparacion (compleja);ReparadorC1;17-01-2011 17:46;17-01-2011 18:02;;;;
777;Probar reparacion;Tester4;17-01-2011 18:02;17-01-2011 18:07;;;0;TRUE
777;Archivar reparacion;Sistema;17-01-2011 18:17;17-01-2011 18:17;;;0;TRUE
778;Registrar;Sistema;16-01-2011 20:42;16-01-2011 20:42;;;;
778;Analizar defecto;Tester1;16-01-2011 20:42;16-01-2011 20:49;4;T1;;
778;Reparacion (simple);ReparadorS3;16-01-2011 20:54;16-01-2011 21:13;;;;
778;Probar reparacion;Tester1;16-01-2011 21:13;16-01-2011 21:18;;;1;TRUE
778;Informar a cliente;Sistema;16-01-2011 21:31;16-01-2011 21:31;;;;
778;Archivar reparacion;Sistema;16-01-2011 21:31;16-01-2011 21:31;;;1;TRUE
779;Registrar;Sistema;17-01-2011 4:59;17-01-2011 4:59;;;;
779;Analizar defecto;Tester2;17-01-2011 4:59;17-01-2011 5:05;10;T2;;
779;Reparacion (compleja);ReparadorC1;17-01-2011 5:12;17-01-2011 5:22;;;;
779;Probar reparacion;Tester3;17-01-2011 5:22;17-01-2011 5:29;;;0;TRUE
779;Informar a cliente;Sistema;17-01-2011 5:42;17-01-2011 5:42;;;;
779;Archivar reparacion;Sistema;17-01-2011 5:42;17-01-2011 5:42;;;0;TRUE
78;Registrar;Sistema;02-01-2011 22:22;02-01-2011 22:22;;;;
78;Analizar defecto;Tester6;02-01-2011 22:22;02-01-2011 22:27;7;T2;;
78;Informar a cliente;Sistema;02-01-2011 22:57;02-01-2011 22:57;;;;
78;Reparacion (compleja);ReparadorC3;02-01-2011 23:38;02-01-2011 23:38;;;;
78;Probar reparacion;Tester5;02-01-2011 23:38;02-01-2011 23:45;;;0;TRUE
78;Archivar reparacion;Sistema;02-01-2011 23:54;02-01-2011 23:54;;;0;TRUE
780;Registrar;Sistema;16-01-2011 20:28;16-01-2011 20:28;;;;
780;Analizar defecto;Tester3;16-01-2011 20:28;16-01-2011 20:34;4;T3;;
780;Reparacion (simple);ReparadorS1;16-01-2011 20:46;16-01-2011 20:51;;;;
780;Informar a cliente;Sistema;16-01-2011 20:58;16-01-2011 20:58;;;;
780;Probar reparacion;Tester2;16-01-2011 21:01;16-01-2011 21:01;;;1;FALSE
780;Volver a reparar;Sistema;16-01-2011 21:08;16-01-2011 21:08;;;;
780;Reparacion (simple);ReparadorS2;16-01-2011 21:08;16-01-2011 21:22;;;;
780;Probar reparacion;Tester3;16-01-2011 21:22;16-01-2011 21:29;;;2;TRUE
780;Archivar reparacion;Sistema;16-01-2011 21:39;16-01-2011 21:39;;;2;TRUE
781;Registrar;Sistema;17-01-2011 22:29;17-01-2011 22:29;;;;
781;Analizar defecto;Tester4;17-01-2011 22:29;17-01-2011 22:37;7;T3;;
781;Reparacion (compleja);ReparadorC2;17-01-2011 22:44;17-01-2011 22:55;;;;
781;Probar reparacion;Tester2;17-01-2011 22:55;17-01-2011 23:04;;;0;TRUE
781;Informar a cliente;Sistema;17-01-2011 23:26;17-01-2011 23:26;;;;
781;Archivar reparacion;Sistema;17-01-2011 23:26;17-01-2011 23:26;;;0;TRUE
782;Registrar;Sistema;17-01-2011 2:24;17-01-2011 2:24;;;;
782;Analizar defecto;Tester5;17-01-2011 2:24;17-01-2011 2:29;5;T3;;
782;Reparacion (simple);ReparadorS1;17-01-2011 2:30;17-01-2011 2:35;;;;
782;Probar reparacion;Tester6;17-01-2011 2:35;17-01-2011 2:40;;;1;FALSE
782;Volver a reparar;Sistema;17-01-2011 2:48;17-01-2011 2:48;;;;
782;Informar a cliente;Sistema;17-01-2011 2:58;17-01-2011 2:58;;;;
782;Reparacion (simple);ReparadorS3;17-01-2011 3:08;17-01-2011 3:08;;;;
782;Probar reparacion;Tester5;17-01-2011 3:08;17-01-2011 3:18;;;2;TRUE
782;Archivar reparacion;Sistema;17-01-2011 3:28;17-01-2011 3:28;;;2;TRUE
783;Registrar;Sistema;18-01-2011 7:29;18-01-2011 7:29;;;;
783;Analizar defecto;Tester4;18-01-2011 7:29;18-01-2011 7:39;2;T3;;
783;Reparacion (simple);ReparadorS3;18-01-2011 8:05;18-01-2011 8:21;;;;
783;Informar a cliente;Sistema;18-01-2011 8:24;18-01-2011 8:24;;;;
783;Probar reparacion;Tester1;18-01-2011 8:27;18-01-2011 8:27;;;1;TRUE
783;Archivar reparacion;Sistema;18-01-2011 8:32;18-01-2011 8:32;;;1;TRUE
784;Registrar;Sistema;17-01-2011 20:39;17-01-2011 20:39;;;;
784;Analizar defecto;Tester4;17-01-2011 20:39;17-01-2011 20:49;8;T2;;
784;Reparacion (compleja);ReparadorC1;17-01-2011 21:08;17-01-2011 21:25;;;;
784;Informar a cliente;Sistema;17-01-2011 21:28;17-01-2011 21:28;;;;
784;Probar reparacion;Tester2;17-01-2011 21:35;17-01-2011 21:35;;;0;TRUE
784;Archivar reparacion;Sistema;17-01-2011 21:41;17-01-2011 21:41;;;0;TRUE
785;Registrar;Sistema;17-01-2011 15:14;17-01-2011 15:14;;;;
785;Analizar defecto;Tester2;17-01-2011 15:14;17-01-2011 15:22;4;T2;;
785;Informar a cliente;Sistema;17-01-2011 15:39;17-01-2011 15:39;;;;
785;Reparacion (simple);ReparadorS2;17-01-2011 15:43;17-01-2011 15:49;;;;
785;Probar reparacion;Tester2;17-01-2011 15:49;17-01-2011 15:56;;;1;TRUE
785;Archivar reparacion;Sistema;17-01-2011 16:02;17-01-2011 16:02;;;1;TRUE
786;Registrar;Sistema;17-01-2011 19:20;17-01-2011 19:20;;;;
786;Analizar defecto;Tester6;17-01-2011 19:20;17-01-2011 19:30;4;T3;;
786;Informar a cliente;Sistema;17-01-2011 19:55;17-01-2011 19:55;;;;
786;Reparacion (simple);ReparadorS3;17-01-2011 19:55;17-01-2011 19:55;;;;
786;Probar reparacion;Tester3;17-01-2011 19:55;17-01-2011 20:00;;;1;TRUE
786;Archivar reparacion;Sistema;17-01-2011 20:05;17-01-2011 20:05;;;1;TRUE
787;Registrar;Sistema;17-01-2011 9:43;17-01-2011 9:43;;;;
787;Analizar defecto;Tester4;17-01-2011 9:43;17-01-2011 9:48;7;T1;;
787;Reparacion (compleja);ReparadorC1;17-01-2011 9:58;17-01-2011 10:08;;;;
787;Probar reparacion;Tester2;17-01-2011 10:08;17-01-2011 10:16;;;0;TRUE
787;Informar a cliente;Sistema;17-01-2011 10:18;17-01-2011 10:18;;;;
787;Archivar reparacion;Sistema;17-01-2011 10:24;17-01-2011 10:24;;;0;TRUE
788;Registrar;Sistema;18-01-2011 11:42;18-01-2011 11:42;;;;
788;Analizar defecto;Tester2;18-01-2011 11:42;18-01-2011 11:51;2;T3;;
788;Reparacion (simple);ReparadorS3;18-01-2011 11:56;18-01-2011 12:06;;;;
788;Probar reparacion;Tester2;18-01-2011 12:06;18-01-2011 12:12;;;1;TRUE
788;Informar a cliente;Sistema;18-01-2011 12:18;18-01-2011 12:18;;;;
788;Archivar reparacion;Sistema;18-01-2011 12:18;18-01-2011 12:18;;;1;TRUE
789;Registrar;Sistema;17-01-2011 7:34;17-01-2011 7:34;;;;
789;Analizar defecto;Tester1;17-01-2011 7:34;17-01-2011 7:40;4;T2;;
789;Reparacion (simple);ReparadorS3;17-01-2011 7:51;17-01-2011 8:11;;;;
789;Probar reparacion;Tester6;17-01-2011 8:11;17-01-2011 8:18;;;1;TRUE
789;Informar a cliente;Sistema;17-01-2011 8:27;17-01-2011 8:27;;;;
789;Archivar reparacion;Sistema;17-01-2011 8:27;17-01-2011 8:27;;;1;TRUE
79;Registrar;Sistema;03-01-2011 17:12;03-01-2011 17:12;;;;
79;Analizar defecto;Tester6;03-01-2011 17:12;03-01-2011 17:19;4;T2;;
79;Informar a cliente;Sistema;03-01-2011 17:41;03-01-2011 17:41;;;;
79;Reparacion (simple);ReparadorS2;03-01-2011 17:53;03-01-2011 17:53;;;;
79;Probar reparacion;Tester1;03-01-2011 17:53;03-01-2011 18:00;;;1;TRUE
79;Archivar reparacion;Sistema;03-01-2011 18:10;03-01-2011 18:10;;;1;TRUE
790;Registrar;Sistema;18-01-2011 3:25;18-01-2011 3:25;;;;
790;Analizar defecto;Tester4;18-01-2011 3:25;18-01-2011 3:35;7;T2;;
790;Informar a cliente;Sistema;18-01-2011 4:18;18-01-2011 4:18;;;;
790;Reparacion (compleja);ReparadorC3;18-01-2011 4:22;18-01-2011 4:22;;;;
790;Probar reparacion;Tester2;18-01-2011 4:22;18-01-2011 4:30;;;0;TRUE
790;Archivar reparacion;Sistema;18-01-2011 4:39;18-01-2011 4:39;;;0;TRUE
791;Registrar;Sistema;17-01-2011 8:44;17-01-2011 8:44;;;;
791;Analizar defecto;Tester2;17-01-2011 8:44;17-01-2011 8:52;1;T2;;
791;Reparacion (simple);ReparadorS3;17-01-2011 8:58;17-01-2011 9:09;;;;
791;Probar reparacion;Tester3;17-01-2011 9:09;17-01-2011 9:19;;;1;TRUE
791;Informar a cliente;Sistema;17-01-2011 9:24;17-01-2011 9:24;;;;
791;Archivar reparacion;Sistema;17-01-2011 9:28;17-01-2011 9:28;;;1;TRUE
792;Registrar;Sistema;18-01-2011 12:23;18-01-2011 12:23;;;;
792;Analizar defecto;Tester1;18-01-2011 12:23;18-01-2011 12:31;9;T1;;
792;Informar a cliente;Sistema;18-01-2011 12:53;18-01-2011 12:53;;;;
792;Reparacion (compleja);ReparadorC2;18-01-2011 12:54;18-01-2011 12:54;;;;
792;Probar reparacion;Tester5;18-01-2011 12:54;18-01-2011 13:02;;;0;FALSE
792;Volver a reparar;Sistema;18-01-2011 13:09;18-01-2011 13:09;;;;
792;Reparacion (compleja);ReparadorC1;18-01-2011 13:09;18-01-2011 13:21;;;;
792;Probar reparacion;Tester6;18-01-2011 13:21;18-01-2011 13:30;;;0;TRUE
792;Archivar reparacion;Sistema;18-01-2011 13:35;18-01-2011 13:35;;;0;TRUE
793;Registrar;Sistema;18-01-2011 0:08;18-01-2011 0:08;;;;
793;Analizar defecto;Tester2;18-01-2011 0:08;18-01-2011 0:13;7;T2;;
793;Reparacion (compleja);ReparadorC2;18-01-2011 0:20;18-01-2011 0:39;;;;
793;Probar reparacion;Tester6;18-01-2011 0:39;18-01-2011 0:45;;;0;TRUE
793;Informar a cliente;Sistema;18-01-2011 0:53;18-01-2011 0:53;;;;
793;Archivar reparacion;Sistema;18-01-2011 0:53;18-01-2011 0:53;;;0;TRUE
794;Registrar;Sistema;17-01-2011 15:05;17-01-2011 15:05;;;;
794;Analizar defecto;Tester1;17-01-2011 15:05;17-01-2011 15:14;8;T2;;
794;Informar a cliente;Sistema;17-01-2011 15:36;17-01-2011 15:36;;;;
794;Reparacion (compleja);ReparadorC3;17-01-2011 16:20;17-01-2011 16:20;;;;
794;Probar reparacion;Tester2;17-01-2011 16:20;17-01-2011 16:28;;;0;TRUE
794;Archivar reparacion;Sistema;17-01-2011 16:36;17-01-2011 16:36;;;0;TRUE
